Barcode,Product_Name,Category,Sugar_g_per_100g,Fat_g_per_100g,Sodium_mg_per_100g,Protein_g_per_100g,Additives,Ingredient_Text,Ingredient_Sentiment,Health_Score,Health_Label
8902651266414,Soy Protein Drink,Beverage,32.9,0.0,80,0.0,E211,"honey, flaxseed, whey protein, ragi, corn syrup, palm oil, artificial color",Healthy,50,Moderate
8900599368308,Saffola Oats,Breakfast,12.4,9.5,237,7.2,E296,"whole grain, hing, invert sugar, fructose, emulsifier",Unhealthy,71,Moderate
8908150532738,ZeroSugar Soda,Beverage,97.4,2.0,86,3.3,E102,"stabilizer, oats, artificial flavor, whey protein, palm oil",Unhealthy,0,Unhealthy
8908978118113,Kellogg's Muesli,Breakfast,12.0,8.3,30,5.2,E296,"fiber, salt, coriander, oats, artificial color, vitamin",Healthy,86,Healthy
8905881434021,OatCrunch Cookies,Snack,0.0,15.6,374,10.9,E202,"chia, whole grain, peanuts, preservative, tamarind, hing",Healthy,91,Healthy
8903121393527,Kellogg's Corn Flakes,Breakfast,20.5,6.8,241,7.2,None,"clove, garlic, preservative, artificial flavor, emulsifier, whey protein, whole grain",Unhealthy,67,Moderate
8900016034073,Kurkure Masala Munch,Snack,0.0,17.8,403,1.0,E211,"flaxseed, invert sugar, sugar, fiber",Unhealthy,53,Moderate
8908884454831,Horlicks Classic Malt,Beverage,0.0,1.0,79,10.8,E200,"almonds, preservative, sugar, peanuts, ragi, trans fat",Healthy,100,Healthy
8903145227604,EnergyPlus Drink,Beverage,50.3,0.3,10,0.0,E500,"barley, preservative, walnuts, salt",Unhealthy,25,Unhealthy
8905212604993,OatCrunch Cookies,Snack,24.3,9.1,224,1.4,E100,"cardamom, palm oil, jaggery, fiber, ragi",Healthy,51,Moderate
8909671272391,Parle-G Biscuits,Snack,6.4,25.9,249,3.1,E330,"whey protein, preservative, cumin, sugar, artificial flavor",Unhealthy,52,Moderate
8908360975107,PowerBite Protein Bar,Snack,30.4,13.0,602,9.6,E200,"black pepper, refined oil, walnuts, sugar, vitamin, invert sugar",Unhealthy,32,Unhealthy
8906410482539,Parle-G Biscuits,Snack,27.3,22.5,759,6.5,E120,"coriander, stabilizer, tamarind, millets, fructose",Unhealthy,11,Unhealthy
8909888651191,Real Mixed Fruit,Beverage,43.8,0.3,21,3.4,E100,"emulsifier, fiber, maltodextrin, hing, vitamin, barley, green gram, artificial color",Healthy,49,Unhealthy
8909972725978,Oreo Vanilla,Snack,0.0,28.9,411,1.0,E200,"green gram, almonds, refined oil, palm oil, corn syrup, flaxseed",Unhealthy,45,Unhealthy
8901614987884,Paper Boat Aam Panna,Beverage,62.2,1.0,80,2.0,E200,"brown rice, vitamin, cumin, refined oil, sugar",Unhealthy,10,Unhealthy
8907058188868,Quaker Oats,Breakfast,18.9,8.0,327,8.5,E211,"barley, ginger, artificial flavor, hing, fructose, honey, whey protein",Healthy,68,Moderate
8905815794494,Parle-G Biscuits,Snack,20.8,18.4,393,5.6,E220,"ragi, trans fat, jaggery, millets, salt",Unhealthy,40,Unhealthy
8903858154038,ChocoBite Energy Bar,Snack,11.6,12.1,266,7.3,E330,"coriander, vitamin, turmeric, ragi, brown rice",Healthy,76,Moderate
8907057119061,Mother Dairy Dahi,Beverage,32.5,2.7,129,2.5,E150d,"garlic, corn syrup, vitamin, preservative, maltodextrin, tamarind",Unhealthy,43,Unhealthy
8904718888882,EnergyPlus Drink,Beverage,65.7,3.3,13,0.4,E120,"chia, maltodextrin, invert sugar, coriander, honey, hing, artificial flavor",Unhealthy,3,Unhealthy
8901424663433,Bournvita Health Drink,Beverage,70.7,0.0,115,9.3,E200,"cumin, jaggery, natural, garlic, honey",Healthy,24,Unhealthy
8902877559739,Quaker Oats,Breakfast,21.2,5.6,117,6.4,E120,"salt, quinoa, artificial color, stabilizer, trans fat",Unhealthy,68,Moderate
8903869529687,Soy Protein Drink,Beverage,94.6,0.0,112,0.0,E220,"ginger, quinoa, millets, ragi, vitamin, preservative",Healthy,0,Unhealthy
8906179437503,Tropicana Orange,Beverage,67.3,0.0,113,0.1,E330,"palm oil, natural, whole grain, turmeric, cardamom, whey protein, corn syrup, salt",Unhealthy,0,Unhealthy
8909370780861,PowerBite Protein Bar,Snack,3.2,8.0,598,5.5,E102,"flaxseed, fructose, trans fat, ragi, quinoa, cumin",Healthy,68,Moderate
8907936617562,Amul Lassi,Beverage,13.1,0.1,117,1.3,E211,"flaxseed, salt, palm oil, refined oil, black pepper, protein, green gram, artificial flavor, brown rice",Healthy,77,Moderate
8904894591991,ChocoBite Energy Bar,Snack,9.3,18.2,559,6.8,E200,"hing, preservative, stabilizer, chia",Unhealthy,50,Moderate
8905230056721,Horlicks Classic Malt,Beverage,54.6,0.0,88,5.6,E296,"glucose, whey protein, sugar, emulsifier, hing",Unhealthy,30,Unhealthy
8906144844329,Baked Veggie Chips,Snack,3.8,18.9,623,6.0,E500,"maltodextrin, turmeric, vitamin, black pepper",Unhealthy,51,Moderate
8900361088103,Britannia Marie Gold,Snack,17.1,16.5,299,5.8,E100,"protein, salt, green gram, artificial flavor, honey, chia",Healthy,60,Moderate
8909601736700,Yakult Probiotic,Beverage,57.9,1.2,70,3.4,None,"black pepper, hing, barley, millets, fructose, tamarind",Unhealthy,24,Unhealthy
8903242003494,Amul Toned Milk,Beverage,93.0,0.1,147,2.8,E200,"garlic, green gram, barley, natural, fiber, oats",Healthy,0,Unhealthy
8902398340289,Kellogg's Muesli,Breakfast,16.8,5.2,293,3.0,E202,"brown rice, whey protein, invert sugar, corn syrup, trans fat, barley, maltodextrin",Unhealthy,57,Moderate
8907750717164,Yakult Probiotic,Beverage,53.4,2.4,229,1.2,E110,"ginger, ragi, chia, emulsifier, walnuts, black pepper",Healthy,16,Unhealthy
8907312255233,Baked Veggie Chips,Snack,10.5,20.2,430,1.7,E220,"invert sugar, glucose, refined oil, emulsifier, whey protein",Unhealthy,40,Unhealthy
8902523305560,Too Yumm Multigrain Chips,Snack,13.2,29.8,503,9.4,E110,"corn syrup, turmeric, ragi, cardamom, barley, salt, stabilizer",Unhealthy,39,Unhealthy
8905849383334,Kurkure Masala Munch,Snack,11.6,28.1,121,3.2,E220,"salt, turmeric, stabilizer, jaggery, emulsifier",Unhealthy,50,Moderate
8900645010894,Too Yumm Multigrain Chips,Snack,6.5,16.7,228,3.6,E102,"black pepper, clove, glucose, palm oil, chia",Unhealthy,61,Moderate
8903943799014,Kellogg's Muesli,Breakfast,22.4,3.5,413,9.2,E150d,"ginger, vitamin, brown rice, honey, sugar, millets",Healthy,65,Moderate
8904300517951,EnergyPlus Drink,Beverage,39.5,0.0,59,1.0,E211,"salt, invert sugar, oats, natural",Unhealthy,37,Unhealthy
8903767623443,Amul Lassi,Beverage,100.0,0.0,105,1.6,E211,"flaxseed, ginger, maltodextrin, oats, corn syrup, palm oil, refined oil",Unhealthy,0,Unhealthy
8901183007530,Saffola Oats,Breakfast,0.0,0.6,205,9.3,E330,"sugar, black pepper, ragi, artificial flavor, oats, chia, refined oil, tamarind",Healthy,100,Healthy
8902673196583,PowerBite Protein Bar,Snack,0.0,20.5,718,7.5,None,"brown rice, stabilizer, preservative, glucose",Unhealthy,57,Moderate
8905559473212,Kellogg's Corn Flakes,Breakfast,18.2,3.4,123,5.8,E500,"fructose, natural, trans fat, garlic, artificial color, emulsifier",Unhealthy,72,Moderate
8905804178854,Amul Toned Milk,Beverage,71.7,3.3,101,0.2,None,"fiber, fructose, turmeric, oats, cardamom, flaxseed",Healthy,2,Unhealthy
8908606301900,Britannia Marie Gold,Snack,21.3,31.2,310,7.2,E120,"tamarind, jaggery, stabilizer, cardamom",Unhealthy,34,Unhealthy
8906772608202,Amul Toned Milk,Beverage,74.2,2.2,51,0.0,None,"turmeric, preservative, corn syrup, oats, green gram, cardamom, cumin, artificial color",Healthy,2,Unhealthy
8909899983164,Yakult Probiotic,Beverage,46.7,0.0,73,0.2,E211,"stabilizer, artificial flavor, whole grain, ginger, preservative, walnuts",Unhealthy,25,Unhealthy
8908467004377,Lays Classic Salted,Snack,7.6,17.7,659,1.0,E330,"cumin, cardamom, glucose, refined oil, stabilizer, protein, hing, maltodextrin, invert sugar",Unhealthy,33,Unhealthy
8905408445127,Bingo Tedhe Medhe,Snack,12.7,26.8,426,4.9,E500,"refined oil, oats, honey, trans fat, cardamom, sugar",Unhealthy,39,Unhealthy
8907658966996,Tropicana Orange,Beverage,64.0,2.3,123,0.0,None,"walnuts, fructose, peanuts, tamarind, garlic, palm oil, whey protein",Unhealthy,4,Unhealthy
8903713086466,Tropicana Orange,Beverage,48.0,0.0,123,3.0,None,"oats, fructose, ragi, chia, maltodextrin",Healthy,42,Unhealthy
8907124616873,Amul Toned Milk,Beverage,69.7,2.7,10,2.7,E211,"artificial flavor, peanuts, maltodextrin, garlic, coriander, millets",Unhealthy,1,Unhealthy
8901054493290,Too Yumm Multigrain Chips,Snack,1.1,22.0,444,6.6,E102,"maltodextrin, preservative, refined oil, vitamin, hing, cardamom, trans fat",Unhealthy,59,Moderate
8901152618267,Kellogg's Muesli,Breakfast,17.3,7.4,331,7.2,E220,"flaxseed, invert sugar, peanuts, oats, green gram",Healthy,70,Moderate
8906489666956,Bingo Tedhe Medhe,Snack,22.6,8.4,346,8.2,E296,"turmeric, whey protein, honey, natural, palm oil, artificial flavor, sugar",Healthy,64,Moderate
8908923275225,Soy Protein Drink,Beverage,6.4,1.2,44,8.7,E296,"whole grain, fiber, palm oil, salt, artificial color, jaggery",Unhealthy,100,Healthy
8908273062018,HealthyNut Mix,Snack,12.8,25.5,353,8.1,E220,"ragi, vitamin, green gram, natural, brown rice, artificial flavor",Healthy,59,Moderate
8907817399611,ChocoBite Energy Bar,Snack,22.4,12.0,473,8.1,E211,"vitamin, whole grain, fructose, almonds, jaggery",Healthy,51,Moderate
8904285417212,Lays Classic Salted,Snack,23.7,29.8,449,9.6,E211,"clove, black pepper, invert sugar, palm oil, quinoa, artificial flavor, trans fat",Unhealthy,28,Unhealthy
8908959175127,Quaker Oats,Breakfast,18.6,7.5,209,12.0,E100,"artificial color, trans fat, chia, maltodextrin, barley, palm oil",Unhealthy,78,Moderate
8905572231838,Baked Veggie Chips,Snack,16.4,14.7,433,1.0,None,"artificial color, artificial flavor, peanuts, ginger, glucose, emulsifier, flaxseed",Unhealthy,40,Unhealthy
8906579691243,Sunfeast Dark Fantasy,Snack,2.3,22.2,273,7.8,E211,"palm oil, stabilizer, tamarind, quinoa, coriander",Unhealthy,68,Moderate
8901495071880,Yakult Probiotic,Beverage,87.6,2.5,17,2.7,E500,"millets, invert sugar, oats, whole grain, maltodextrin, ragi, jaggery, corn syrup",Healthy,0,Unhealthy
8901956999823,Quaker Oats,Breakfast,27.9,5.2,317,8.5,None,"clove, walnuts, black pepper, flaxseed, preservative, tamarind, fructose",Unhealthy,59,Moderate
8900248127562,Britannia Marie Gold,Snack,1.3,9.9,513,1.4,E150d,"preservative, fructose, vitamin, walnuts, coriander, trans fat, ragi",Healthy,63,Moderate
8901957055030,Kellogg's Corn Flakes,Breakfast,22.3,8.0,282,8.9,None,"artificial flavor, chia, cumin, barley, ginger, millets, vitamin",Healthy,74,Moderate
8901163191721,Britannia Marie Gold,Snack,0.0,5.0,282,3.2,E296,"almonds, jaggery, quinoa, peanuts, invert sugar, fiber",Healthy,88,Healthy
8900760955536,Parle-G Biscuits,Snack,14.1,17.6,489,7.6,E220,"natural, brown rice, barley, walnuts, artificial color, trans fat, artificial flavor, black pepper",Healthy,57,Moderate
8908525377245,Kellogg's Muesli,Breakfast,28.8,3.2,329,7.9,None,"ginger, protein, black pepper, artificial color, natural, invert sugar, clove, artificial flavor",Unhealthy,57,Moderate
8900415645692,Soy Protein Drink,Beverage,36.0,2.5,10,0.0,E200,"jaggery, clove, vitamin, cumin, sugar",Unhealthy,42,Unhealthy
8904496461801,Real Mixed Fruit,Beverage,52.8,1.3,127,2.6,E200,"palm oil, quinoa, salt, protein, ginger",Unhealthy,22,Unhealthy
8903403341097,Quaker Oats,Breakfast,20.0,5.2,337,6.6,E330,"clove, turmeric, vitamin, quinoa, garlic, emulsifier, jaggery, whole grain, corn syrup",Healthy,67,Moderate
8900221880897,Mother Dairy Dahi,Beverage,78.6,0.4,107,1.6,E110,"flaxseed, hing, palm oil, cardamom, fructose, preservative, refined oil",Unhealthy,0,Unhealthy
8906550116276,Paper Boat Aam Panna,Beverage,80.4,1.7,51,2.3,E220,"whey protein, protein, oats, sugar, millets, turmeric, trans fat, fructose",Healthy,0,Unhealthy
8902334209500,Kurkure Masala Munch,Snack,8.5,13.6,637,1.0,E220,"trans fat, invert sugar, artificial flavor, millets, fructose, almonds, peanuts",Unhealthy,37,Unhealthy
8903526792459,OatCrunch Cookies,Snack,14.4,31.6,229,8.7,E100,"ragi, fiber, quinoa, glucose, clove, preservative",Unhealthy,51,Moderate
8907287249513,Tropicana Orange,Beverage,47.9,1.7,81,0.0,E330,"protein, trans fat, artificial color, glucose, hing, palm oil, garlic",Unhealthy,23,Unhealthy
8908674327830,Paper Boat Aam Panna,Beverage,17.8,1.6,52,0.0,E220,"almonds, honey, hing, walnuts, emulsifier, refined oil, black pepper",Healthy,72,Moderate
8907592539831,Sunfeast Dark Fantasy,Snack,12.3,29.9,339,10.5,E120,"salt, honey, ragi, quinoa, sugar, cardamom",Healthy,62,Moderate
8909201466630,Lays Classic Salted,Snack,13.7,11.8,486,7.6,E200,"fructose, natural, chia, barley, quinoa, stabilizer",Healthy,64,Moderate
8901333804725,ChocoBite Energy Bar,Snack,10.3,29.5,684,10.1,E330,"vitamin, peanuts, garlic, artificial flavor, whole grain, brown rice",Healthy,47,Unhealthy
8903707060755,Granola Delight,Breakfast,18.6,4.2,403,7.5,E500,"salt, flaxseed, fiber, protein, emulsifier, whole grain, millets",Healthy,69,Moderate
8909798335114,BrownBread Slice,Breakfast,12.3,0.0,239,10.2,E330,"green gram, fructose, ragi, invert sugar, flaxseed, protein, oats",Healthy,96,Healthy
8907776781048,ZeroSugar Soda,Beverage,54.2,0.3,10,8.7,E330,"coriander, garlic, stabilizer, turmeric, trans fat, brown rice",Unhealthy,41,Unhealthy
8909354906813,Paper Boat Aam Panna,Beverage,18.8,0.0,26,0.5,E220,"walnuts, green gram, jaggery, fructose, glucose, vitamin, almonds",Healthy,75,Moderate
8907372381093,Tropicana Orange,Beverage,0.0,2.7,91,0.0,E202,"preservative, natural, invert sugar, ragi, stabilizer, oats, vitamin",Healthy,92,Healthy
8905642130508,OatCrunch Cookies,Snack,13.4,18.2,389,8.9,E211,"natural, corn syrup, honey, almonds, vitamin",Healthy,63,Moderate
8900982038599,Maggi Masala Noodles,Snack,12.2,19.3,279,7.5,E100,"stabilizer, invert sugar, ginger, protein, sugar",Unhealthy,60,Moderate
8903286275476,Paper Boat Aam Panna,Beverage,71.0,0.8,91,4.2,E202,"brown rice, green gram, fructose, black pepper, barley, tamarind",Healthy,12,Unhealthy
8906635435604,Soy Protein Drink,Beverage,9.1,0.0,10,2.1,E500,"oats, maltodextrin, sugar, fructose, whey protein, green gram, vitamin",Unhealthy,84,Healthy
8905374871927,SodaPop Drink,Beverage,11.7,2.1,53,7.3,E500,"quinoa, salt, ginger, cumin, millets, black pepper, refined oil",Unhealthy,89,Healthy
8909581283211,Amul Lassi,Beverage,10.6,2.8,91,0.0,E200,"quinoa, salt, artificial flavor, clove, vitamin, almonds, cumin, barley, preservative",Healthy,78,Moderate
8909292394820,Kurkure Masala Munch,Snack,19.8,11.3,209,8.8,E100,"black pepper, whole grain, coriander, walnuts, peanuts",Healthy,73,Moderate
8909355552166,Bingo Tedhe Medhe,Snack,11.5,16.9,393,8.9,None,"cardamom, refined oil, garlic, whey protein, fructose, tamarind, emulsifier, fiber, sugar",Unhealthy,65,Moderate
8900616598618,Tropicana Orange,Beverage,6.0,2.4,96,11.2,E150d,"protein, walnuts, honey, corn syrup, barley",Healthy,100,Healthy
8904240648644,Granola Delight,Breakfast,23.4,4.5,145,8.0,E296,"fructose, flaxseed, corn syrup, preservative, walnuts, turmeric",Healthy,77,Moderate
8907568906794,BrownBread Slice,Breakfast,7.3,5.3,30,10.8,E102,"black pepper, preservative, tamarind, vitamin",Unhealthy,98,Healthy
8903865022088,Paper Boat Aam Panna,Beverage,95.8,1.2,71,3.6,E150d,"sugar, palm oil, invert sugar, quinoa, chia, artificial color, vitamin",Unhealthy,0,Unhealthy
8907000291485,Paper Boat Aam Panna,Beverage,42.6,1.1,248,2.9,None,"ragi, artificial flavor, walnuts, flaxseed, green gram, refined oil",Healthy,42,Unhealthy
8900099539588,Real Mixed Fruit,Beverage,100.0,2.0,13,0.8,E211,"emulsifier, cardamom, ragi, chia, maltodextrin, salt, hing, sugar",Unhealthy,0,Unhealthy
8906216067777,Granola Delight,Breakfast,15.8,2.3,455,4.4,E202,"turmeric, whole grain, garlic, cumin, refined oil",Unhealthy,56,Moderate
8901471139567,Sunfeast Dark Fantasy,Snack,15.4,17.1,608,7.0,E200,"natural, walnuts, maltodextrin, ragi, jaggery, palm oil",Healthy,49,Unhealthy
8906690438077,Amul Toned Milk,Beverage,58.5,0.0,41,3.0,E200,"glucose, oats, salt, artificial flavor, stabilizer, turmeric, honey",Unhealthy,21,Unhealthy
8906059039456,Too Yumm Multigrain Chips,Snack,7.6,7.6,498,8.6,E200,"vitamin, emulsifier, ragi, protein, preservative",Healthy,78,Moderate
8906478134625,ZeroSugar Soda,Beverage,60.9,0.8,69,0.7,E120,"flaxseed, walnuts, palm oil, invert sugar, protein, tamarind, peanuts, artificial color",Unhealthy,10,Unhealthy
8903605232148,Britannia Marie Gold,Snack,23.5,22.9,309,3.8,E120,"palm oil, artificial flavor, flaxseed, vitamin, protein, oats, turmeric, natural",Healthy,40,Unhealthy
8901177528620,PowerBite Protein Bar,Snack,28.4,26.1,324,1.4,E500,"ginger, oats, clove, flaxseed, maltodextrin",Unhealthy,16,Unhealthy
8902175890785,HealthyNut Mix,Snack,4.3,23.6,470,1.0,E500,"garlic, quinoa, fructose, whey protein, cardamom",Healthy,49,Unhealthy
8900219543995,Sunfeast Dark Fantasy,Snack,13.0,26.7,213,15.6,E211,"coriander, salt, glucose, millets, black pepper, artificial color, hing",Unhealthy,72,Moderate
8900102220035,Yakult Probiotic,Beverage,3.9,0.0,10,1.2,None,"emulsifier, turmeric, artificial flavor, refined oil, protein, stabilizer, fructose",Unhealthy,93,Healthy
8901045653008,Too Yumm Multigrain Chips,Snack,0.0,19.4,495,2.5,E211,"ragi, protein, fiber, preservative, turmeric, whey protein",Healthy,58,Moderate
8909573169572,Bournvita Health Drink,Beverage,45.5,0.5,55,0.0,E296,"sugar, oats, almonds",Healthy,37,Unhealthy
8906572192203,Kellogg's Corn Flakes,Breakfast,15.9,8.7,192,8.1,E102,"artificial color, hing, green gram, natural, refined oil, palm oil",Unhealthy,69,Moderate
8907918502666,Tropicana Orange,Beverage,24.5,0.0,125,1.3,E110,"brown rice, jaggery, glucose, millets",Healthy,62,Moderate
8902885393460,Too Yumm Multigrain Chips,Snack,0.0,15.1,373,5.7,E100,"honey, refined oil, protein, fructose, almonds",Healthy,79,Moderate
8909854934301,Tropicana Orange,Beverage,42.4,1.2,56,0.0,E120,"cardamom, chia, salt, barley, tamarind, refined oil, coriander",Unhealthy,32,Unhealthy
8901887036508,Amul Toned Milk,Beverage,68.6,2.1,103,2.2,E110,"stabilizer, palm oil, chia, artificial color, sugar, coriander, cumin",Unhealthy,0,Unhealthy
8904536261659,Saffola Oats,Breakfast,16.2,4.8,479,2.0,E110,"emulsifier, peanuts, salt, whey protein, artificial flavor, trans fat",Unhealthy,44,Unhealthy
8907210531783,Parle-G Biscuits,Snack,7.7,22.2,262,6.3,E500,"refined oil, fiber, artificial color, artificial flavor, tamarind, walnuts, coriander",Unhealthy,61,Moderate
8909038095466,Amul Toned Milk,Beverage,79.9,1.1,80,3.5,E202,"chia, refined oil, emulsifier",Unhealthy,0,Unhealthy
8906875448638,Kellogg's Muesli,Breakfast,19.7,5.3,187,3.5,E211,"coriander, salt, preservative, invert sugar, green gram, brown rice, fiber",Healthy,65,Moderate
8904399338066,Maggi Masala Noodles,Snack,6.8,21.2,464,3.8,E500,"glucose, barley, stabilizer, hing, turmeric",Unhealthy,47,Unhealthy
8908483828955,Mother Dairy Dahi,Beverage,0.0,0.0,25,0.0,E220,"cumin, peanuts, turmeric, stabilizer, coriander",Unhealthy,90,Healthy
8903827807245,Amul Toned Milk,Beverage,44.3,1.0,91,0.0,E296,"maltodextrin, hing, natural, fiber, coriander, sugar, vitamin, flaxseed, invert sugar",Healthy,36,Unhealthy
8904613012114,Real Mixed Fruit,Beverage,36.2,1.7,158,0.0,E150d,"coriander, stabilizer, salt, brown rice",Unhealthy,32,Unhealthy
8907184885817,Amul Lassi,Beverage,75.4,1.3,23,2.6,E211,"peanuts, maltodextrin, trans fat, sugar, refined oil, palm oil",Unhealthy,0,Unhealthy
8901222256989,Kellogg's Corn Flakes,Breakfast,17.2,7.3,192,17.7,E500,"preservative, salt, fiber, jaggery, trans fat, palm oil, walnuts",Unhealthy,95,Healthy
8902758849221,OatCrunch Cookies,Snack,26.3,28.7,512,4.3,E150d,"whey protein, honey, artificial flavor, salt, hing",Healthy,18,Unhealthy
8906105705094,Too Yumm Multigrain Chips,Snack,0.0,20.3,596,4.7,E202,"barley, ragi, protein, fiber, whey protein",Healthy,61,Moderate
8909767157668,Bingo Tedhe Medhe,Snack,5.9,22.1,462,2.6,E211,"brown rice, tamarind, turmeric, invert sugar, clove",Healthy,50,Moderate
8903860137621,PowerBite Protein Bar,Snack,10.0,19.2,302,1.0,E500,"trans fat, stabilizer, cardamom, millets, glucose, turmeric, protein",Unhealthy,47,Unhealthy
8900071496714,Soy Protein Drink,Beverage,44.0,0.9,10,3.6,E200,"sugar, stabilizer, barley, trans fat, whey protein, cardamom",Unhealthy,41,Unhealthy
8901010353377,EnergyPlus Drink,Beverage,6.7,1.2,57,4.1,E202,"protein, turmeric, walnuts, artificial flavor",Healthy,97,Healthy
8903689040016,Too Yumm Multigrain Chips,Snack,2.7,14.7,314,7.9,E200,"stabilizer, chia, tamarind, green gram",Healthy,85,Healthy
8903563893308,Mother Dairy Dahi,Beverage,49.0,1.8,120,0.0,E110,"jaggery, whey protein, glucose, invert sugar",Unhealthy,17,Unhealthy
8902401012537,Baked Veggie Chips,Snack,1.1,10.9,380,3.3,E100,"refined oil, tamarind, clove, garlic, jaggery",Unhealthy,68,Moderate
8900478944485,SodaPop Drink,Beverage,100.0,0.1,117,3.2,E110,"brown rice, emulsifier, salt, cardamom, tamarind, oats, quinoa",Healthy,0,Unhealthy
8905642805485,Horlicks Classic Malt,Beverage,29.1,0.0,10,4.9,E110,"oats, invert sugar, preservative, emulsifier, artificial flavor, whey protein",Unhealthy,62,Moderate
8902567443450,Sunfeast Dark Fantasy,Snack,12.5,11.0,481,2.3,E200,"preservative, chia, corn syrup, honey, salt, millets",Unhealthy,46,Unhealthy
8905131708403,PowerBite Protein Bar,Snack,32.9,19.2,604,1.2,E150d,"trans fat, coriander, whole grain, protein, preservative, invert sugar, refined oil, barley, sugar",Unhealthy,0,Unhealthy
8909267206908,Paper Boat Jaljeera,Beverage,58.6,1.3,158,0.1,E296,"trans fat, cardamom, vitamin, sugar, whey protein, protein, artificial color, fiber",Healthy,15,Unhealthy
8904101964908,Tropicana Orange,Beverage,35.6,0.0,36,0.0,E200,"invert sugar, garlic, turmeric, refined oil, quinoa, oats, coriander",Unhealthy,43,Unhealthy
8909635069943,Parle-G Biscuits,Snack,15.2,21.2,282,9.0,E220,"cardamom, brown rice, coriander, natural, ginger, salt",Healthy,66,Moderate
8904633086895,HealthyNut Mix,Snack,5.4,28.6,497,4.1,E110,"invert sugar, natural, whey protein, walnuts, preservative",Unhealthy,38,Unhealthy
8902600428015,Kellogg's Corn Flakes,Breakfast,22.6,9.3,178,8.9,E330,"refined oil, corn syrup, salt, maltodextrin, brown rice",Unhealthy,65,Moderate
8908564415078,Maggi Masala Noodles,Snack,17.3,15.1,344,8.1,E102,"hing, ragi, brown rice, preservative, fructose, garlic, salt, trans fat, corn syrup",Unhealthy,53,Moderate
8907230304107,Haldiram Bhujia,Snack,8.7,17.9,174,6.0,E110,"sugar, maltodextrin, palm oil, chia, invert sugar, natural",Unhealthy,65,Moderate
8900482834773,EnergyPlus Drink,Beverage,74.4,3.7,10,0.0,E296,"palm oil, artificial flavor, brown rice, salt, walnuts, maltodextrin",Unhealthy,0,Unhealthy
8907300556644,Oreo Vanilla,Snack,1.7,18.3,405,2.0,E120,"cardamom, flaxseed, oats, cumin, black pepper, refined oil, invert sugar, almonds",Healthy,63,Moderate
8902166595362,Tropicana Orange,Beverage,67.8,1.5,119,1.4,E120,"preservative, protein, artificial flavor",Unhealthy,0,Unhealthy
8901337010524,Yakult Probiotic,Beverage,30.0,1.7,24,5.0,E100,"cumin, natural, green gram, peanuts, preservative",Healthy,70,Moderate
8902518441509,Kurkure Masala Munch,Snack,20.8,24.2,303,8.8,E330,"oats, ginger, cumin, flaxseed, garlic",Healthy,54,Moderate
8906620772913,Too Yumm Multigrain Chips,Snack,0.0,20.4,685,6.4,E102,"turmeric, garlic, stabilizer, whole grain, almonds, jaggery, emulsifier, cumin",Healthy,57,Moderate
8900891930301,ZeroSugar Soda,Beverage,20.4,0.0,144,0.0,E100,"ginger, tamarind, clove, emulsifier, green gram, flaxseed",Healthy,66,Moderate
8906792428651,Yakult Probiotic,Beverage,77.9,2.1,19,1.3,E202,"natural, preservative, black pepper, sugar, brown rice, salt, artificial flavor, coriander, jaggery",Unhealthy,0,Unhealthy
8909743468086,Lays Classic Salted,Snack,10.2,19.6,501,4.1,E211,"almonds, maltodextrin, trans fat, oats, salt",Unhealthy,40,Unhealthy
8901663339020,Horlicks Classic Malt,Beverage,58.0,1.4,96,0.0,E202,"fiber, clove, ragi, glucose, hing, honey, chia",Healthy,18,Unhealthy
8909228955117,Granola Delight,Breakfast,0.0,5.9,30,3.7,E211,"salt, vitamin, emulsifier, clove, whole grain, garlic, cardamom",Unhealthy,90,Healthy
8900691486852,Too Yumm Multigrain Chips,Snack,14.3,21.3,371,4.3,E100,"millets, flaxseed, palm oil, almonds, coriander, maltodextrin",Healthy,52,Moderate
8900217989408,Oreo Vanilla,Snack,9.5,23.4,680,3.5,E100,"flaxseed, artificial color",Unhealthy,30,Unhealthy
8901999458440,BrownBread Slice,Breakfast,2.7,4.6,396,11.0,E211,"whey protein, sugar, black pepper, glucose, coriander, protein, green gram, trans fat, cardamom",Unhealthy,87,Healthy
8905285021560,Paper Boat Aam Panna,Beverage,69.4,1.8,100,2.0,E110,"glucose, artificial flavor, brown rice, millets, sugar, quinoa, tamarind, cumin, peanuts",Healthy,4,Unhealthy
8909909651234,PowerBite Protein Bar,Snack,27.2,10.3,433,4.2,E150d,"barley, cumin, brown rice, emulsifier, ginger, palm oil, protein",Unhealthy,31,Unhealthy
8902902575160,Real Mixed Fruit,Beverage,44.4,1.5,54,0.2,E102,"sugar, quinoa, salt, maltodextrin, glucose, green gram, whey protein, invert sugar, ragi",Unhealthy,27,Unhealthy
8902029202057,Tropicana Orange,Beverage,25.7,0.0,16,14.2,E202,"quinoa, maltodextrin, garlic, almonds",Healthy,99,Healthy
8901584876358,Kellogg's Corn Flakes,Breakfast,16.5,4.9,129,3.2,E202,"maltodextrin, millets, cumin, black pepper, turmeric",Unhealthy,66,Moderate
8903297168913,Bingo Tedhe Medhe,Snack,3.2,25.3,579,8.7,E150d,"trans fat, tamarind, glucose, clove, maltodextrin, palm oil, cardamom, millets, stabilizer",Unhealthy,51,Moderate
